0.014316,2,1416,8,8,70,125,129,0,0,0,102,0,0,0,0,0,0,0,0,0,0
0.014565,2,416,8,0,71,206,50,254,254,0,59,0,0,0,0,0,0,0,0,0,0
0.014940,2,672,8,0,0,0,0,0,0,176,176,0,0,0,0,0,0,0,0,0,0
0.015190,2,928,8,22,197,76,101,245,255,255,15,0,0,0,0,0,0,0,0,0,0
0.015441,2,906,4,221,1,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015821,2,1184,8,200,50,212,50,204,255,204,255,0,0,0,0,0,0,0,0,0,0
0.015822,2,1192,8,43,128,2,0,0,0,80,249,0,0,0,0,0,0,0,0,0,0
0.016066,2,1440,8,126,10,36,87,164,146,27,171,0,0,0,0,0,0,0,0,0,0
0.016817,3,768,8,199,99,41,101,202,55,0,0,0,0,0,0,0,0,0,0,0,0
0.017190,3,769,8,52,251,1,254,102,8,0,0,0,0,0,0,0,0,0,0,0,0
0.017440,3,770,8,192,250,73,254,0,0,48,12,0,0,0,0,0,0,0,0,0,0
0.017691,3,771,8,252,255,250,255,0,0,48,124,0,0,0,0,0,0,0,0,0,0
0.017940,3,2042,8,93,124,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0
0.018190,3,2043,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018196,2,208,6,249,219,1,56,59,32,0,0,0,0,0,0,0,0,0,0,0,0
0.018190,30,1389188425.745679,0.016817,255.429993,258.970001,142.820007,-24.559999,-10.220000,43.000000,-1.344000,-0.439000,0.000000,-0.040000,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
0.018190,3,2045,2,231,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018441,2,976,6,3,128,8,0,200,91,0,0,0,0,0,0,0,0,0,0,0,0
0.020817,3,768,8,211,99,41,101,199,55,0,0,0,0,0,0,0,0,0,0,0,0
0.021065,3,769,8,58,251,1,254,100,8,0,0,0,0,0,0,0,0,0,0,0,0
0.021315,3,770,8,194,250,77,254,0,0,49,12,0,0,0,0,0,0,0,0,0,0
0.021691,3,771,8,253,255,253,255,0,0,49,124,0,0,0,0,0,0,0,0,0,0
0.021940,3,2042,8,94,124,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0
0.022190,3,2043,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022190,30,1389188425.749679,0.020817,255.550003,258.970001,142.789993,-24.440001,-10.220000,42.959999,-1.342000,-0.435000,0.000000,-0.030000,-0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
0.022190,3,2045,2,230,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022315,2,640,8,8,62,200,31,62,51,19,62,0,0,0,0,0,0,0,0,0,0
0.022566,2,896,8,0,103,51,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
0.022822,2,1160,8,220,62,62,125,161,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023066,2,1312,8,2,1,3,200,90,35,212,0,0,0,0,0,0,0,0,0,0,0
0.023440,2,1504,8,32,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0
0.023690,2,174,8,193,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.023855,1,1.314356,-0.329167,9.530036,0.018542,0.037968,-0.003945,0.565481,0.192050,-1.785168,-2.345865,-6.804827,-8.529399,0,0,0,0,0,0,0,0
0.023940,2,194,8,204,0,0,0,128,160,0,147,0,0,0,0,0,0,0,0,0,0
0.024191,2,416,8,0,71,206,50,254,254,0,60,0,0,0,0,0,0,0,0,0,0
0.024440,2,672,8,0,0,0,0,0,0,192,192,0,0,0,0,0,0,0,0,0,0
0.024691,2,1184,8,190,50,222,50,204,255,204,255,0,0,0,0,0,0,0,0,0,0
0.024817,3,768,8,214,99,41,101,196,55,0,0,0,0,0,0,0,0,0,0,0,0
0.025065,3,769,8,59,251,1,254,99,8,0,0,0,0,0,0,0,0,0,0,0,0
0.025315,3,770,8,196,250,78,254,0,0,50,12,0,0,0,0,0,0,0,0,0,0
0.025690,3,771,8,255,255,0,0,0,0,50,124,0,0,0,0,0,0,0,0,0,0
0.025940,3,2042,8,95,124,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0
0.026190,3,2043,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026190,30,1389188425.753679,0.024817,255.580002,258.970001,142.759995,-24.420000,-10.220000,42.939999,-1.340000,-0.434000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
0.026190,3,2045,2,238,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.027566,2,208,6,206,236,1,56,59,32,0,0,0,0,0,0,0,0,0,0,0,0
0.027815,2,978,7,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.028816,3,768,8,220,99,35,101,174,55,0,0,0,0,0,0,0,0,0,0,0,0
0.029065,3,769,8,62,251,254,253,88,8,0,0,0,0,0,0,0,0,0,0,0,0
0.029315,3,770,8,201,250,81,254,0,0,51,12,0,0,0,0,0,0,0,0,0,0
0.029693,3,771,8,2,0,1,0,0,0,51,124,0,0,0,0,0,0,0,0,0,0
0.029941,3,2042,8,96,124,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0
0.030190,3,2043,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.030190,30,1389188425.757679,0.028816,255.639999,258.910004,142.539993,-24.360001,-10.280000,42.720001,-1.335000,-0.431000,0.000000,0.020000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
0.030190,3,2045,2,240,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.032316,2,800,8,36,0,32,207,50,199,53,142,0,0,0,0,0,0,0,0,0,0
0.032565,2,80,4,0,240,128,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.032822,2,896,8,0,103,51,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
0.032816,3,768,8,223,99,35,101,177,55,0,0,0,0,0,0,0,0,0,0,0,0
0.033065,3,769,8,64,251,254,253,89,8,0,0,0,0,0,0,0,0,0,0,0,0
0.033190,2,640,8,8,62,200,31,62,51,19,62,0,0,0,0,0,0,0,0,0,0
0.033191,2,1160,8,204,62,62,125,161,0,0,16,0,0,0,0,0,0,0,0,0,0
0.033316,3,770,8,201,250,82,254,0,0,52,12,0,0,0,0,0,0,0,0,0,0
0.033441,2,1152,8,15,0,114,163,25,0,6,193,0,0,0,0,0,0,0,0,0,0
0.033699,2,194,8,204,0,0,0,128,176,0,131,0,0,0,0,0,0,0,0,0,0
0.033693,3,771,8,3,0,2,0,0,0,52,124,0,0,0,0,0,0,0,0,0,0
0.033741,1,1.292826,-0.488956,9.663124,0.010504,0.038422,-0.002394,0.564804,0.192201,-1.783078,-2.346040,-6.798821,-8.517891,0,0,0,0,0,0,0,0
0.033947,2,648,8,44,183,144,0,49,80,154,16,0,0,0,0,0,0,0,0,0,0
0.033941,3,2042,8,97,124,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0
0.034197,2,174,8,209,208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.034190,3,2043,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.034190,30,1389188425.761679,0.032816,255.669998,258.910004,142.570007,-24.320000,-10.280000,42.740002,-1.335000,-0.430000,0.000000,0.030000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
0.034190,3,2045,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.034441,2,1416,8,8,69,125,3,0,0,0,102,0,0,0,0,0,0,0,0,0,0
0.034566,2,416,8,0,71,202,50,254,254,0,61,0,0,0,0,0,0,0,0,0,0
0.034815,2,672,8,0,0,0,0,0,0,208,208,0,0,0,0,0,0,0,0,0,0
0.035190,2,928,8,197,198,92,165,245,255,255,15,0,0,0,0,0,0,0,0,0,0
0.035442,2,906,4,237,1,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.035816,2,1184,8,190,50,216,50,204,255,204,255,0,0,0,0,0,0,0,0,0,0
0.036065,2,1192,8,47,128,4,0,0,0,96,203,0,0,0,0,0,0,0,0,0,0
0.036066,2,1440,8,126,6,36,103,164,162,27,171,0,0,0,0,0,0,0,0,0,0
0.036816,3,768,8,223,99,22,101,162,55,0,0,0,0,0,0,0,0,0,0,0,0
0.037190,3,769,8,64,251,247,253,82,8,0,0,0,0,0,0,0,0,0,0,0,0
0.037446,2,208,6,223,253,1,56,59,32,0,0,0,0,0,0,0,0,0,0,0,0
0.037441,3,770,8,205,250,86,254,0,0,53,12,0,0,0,0,0,0,0,0,0,0
0.037692,3,771,8,6,0,6,0,0,0,53,124,0,0,0,0,0,0,0,0,0,0
0.037816,2,976,6,3,128,8,0,200,91,0,0,0,0,0,0,0,0,0,0,0,0
0.037941,3,2042,8,98,124,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0
0.038190,3,2043,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.038190,30,1389188425.765679,0.036816,255.669998,258.779999,142.419998,-24.320000,-10.420000,42.599998,-1.331000,-0.426000,0.000000,0.060000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
0.038441,3,2045,2,246,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.040816,3,768,8,223,99,19,101,159,55,0,0,0,0,0,0,0,0,0,0,0,0
0.041065,3,769,8,64,251,246,253,80,8,0,0,0,0,0,0,0,0,0,0,0,0
0.041316,3,770,8,205,250,87,254,0,0,54,12,0,0,0,0,0,0,0,0,0,0
0.041690,3,771,8,7,0,8,0,0,0,54,124,0,0,0,0,0,0,0,0,0,0
0.041941,3,2042,8,99,124,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0
0.042316,3,2043,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.042322,2,640,8,8,62,216,31,62,51,19,62,0,0,0,0,0,0,0,0,0,0
0.042316,30,1389188425.769805,0.040816,255.669998,258.750000,142.389999,-24.320000,-10.440000,42.560001,-1.331000,-0.425000,0.000000,0.070000,0.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
0.042316,3,2045,2,235,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.042573,2,896,8,0,103,51,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
0.042816,2,1160,8,252,62,62,125,161,0,0,32,0,0,0,0,0,0,0,0,0,0
0.043065,2,1504,8,32,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0
0.043440,2,174,8,225,224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.043605,1,1.273383,-0.443339,9.661318,0.011533,0.033273,-0.003463,0.564917,0.192564,-1.784129,-2.342941,-6.794788,-8.513448,0,0,0,0,0,0,0,0
0.043816,2,194,8,204,0,0,0,128,192,0,115,0,0,0,0,0,0,0,0,0,0
0.044065,2,416,8,0,71,214,50,254,254,0,62,0,0,0,0,0,0,0,0,0,0
0.044441,2,672,8,0,0,0,0,0,0,224,224,0,0,0,0,0,0,0,0,0,0
0.044690,2,1184,8,222,50,206,50,204,255,204,255,0,0,0,0,0,0,0,0,0,0
0.044816,3,768,8,229,99,19,101,159,55,0,0,0,0,0,0,0,0,0,0,0,0
0.045065,3,769,8,67,251,246,253,80,8,0,0,0,0,0,0,0,0,0,0,0,0
0.045315,3,770,8,207,250,89,254,0,0,55,12,0,0,0,0,0,0,0,0,0,0
0.045690,3,771,8,7,0,8,0,0,0,55,124,0,0,0,0,0,0,0,0,0,0
0.045941,3,2042,8,100,124,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0
0.046190,3,2043,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.046190,30,1389188425.773679,0.044816,255.729996,258.750000,142.389999,-24.260000,-10.440000,42.560001,-1.329000,-0.423000,0.000000,0.070000,0.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
0.046191,3,2045,2,236,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.047441,2,208,6,44,14,1,56,59,32,0,0,0,0,0,0,0,0,0,0,0,0
0.048816,3,768,8,229,99,13,101,156,55,0,0,0,0,0,0,0,0,0,0,0,0
0.049065,3,769,8,67,251,243,253,79,8,0,0,0,0,0,0,0,0,0,0,0,0
0.049315,3,770,8,207,250,91,254,0,0,56,12,0,0,0,0,0,0,0,0,0,0
0.049690,3,771,8,5,0,9,0,0,0,56,124,0,0,0,0,0,0,0,0,0,0
0.049940,3,2042,8,101,124,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0
0.050190,3,2043,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.050190,30,1389188425.777679,0.048816,255.729996,258.690002,142.360001,-24.260000,-10.500000,42.540001,-1.329000,-0.421000,0.000000,0.050000,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
0.050440,3,2045,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.052315,2,640,8,8,62,232,31,62,51,19,62,0,0,0,0,0,0,0,0,0,0
0.052691,2,80,4,0,240,144,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.052815,3,768,8,229,99,16,101,156,55,0,0,0,0,0,0,0,0,0,0,0,0
0.052940,2,896,8,0,103,51,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
0.053066,3,769,8,67,251,244,253,79,8,0,0,0,0,0,0,0,0,0,0,0,0
0.053315,2,1152,8,15,0,144,163,25,0,6,35,0,0,0,0,0,0,0,0,0,0
0.053316,2,1160,8,236,62,62,125,161,0,0,48,0,0,0,0,0,0,0,0,0,0
0.053446,3,770,8,207,250,90,254,0,0,57,12,0,0,0,0,0,0,0,0,0,0
0.053440,2,648,8,44,183,144,0,49,80,154,16,0,0,0,0,0,0,0,0,0,0
0.053568,3,771,8,7,0,9,0,0,0,57,124,0,0,0,0,0,0,0,0,0,0
0.053817,2,194,8,204,0,0,0,128,208,0,99,0,0,0,0,0,0,0,0,0,0
0.053940,3,2042,8,102,124,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0
0.054065,2,174,8,241,240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.054191,3,2043,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.054191,30,1389188425.781680,0.052815,255.729996,258.720001,142.360001,-24.260000,-10.480000,42.540001,-1.329000,-0.422000,0.000000,0.070000,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
0.054316,2,800,8,36,0,32,203,50,200,53,142,0,0,0,0,0,0,0,0,0,0
0.054440,3,2045,2,245,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.054605,1,1.260950,-0.302372,9.756406,0.009358,0.031012,-0.012153,0.564971,0.193955,-1.783041,-2.332149,-6.790944,-8.534276,0,0,0,0,0,0,0,0
0.054690,2,416,8,0,71,218,50,254,254,0,63,0,0,0,0,0,0,0,0,0,0
0.054691,2,1416,8,8,69,125,8,0,0,0,102,0,0,0,0,0,0,0,0,0,0
0.054941,2,672,8,0,0,0,0,0,0,240,240,0,0,0,0,0,0,0,0,0,0
0.055191,2,928,8,180,199,108,229,245,255,255,15,0,0,0,0,0,0,0,0,0,0
0.055441,2,1184,8,222,50,216,50,204,255,204,255,0,0,0,0,0,0,0,0,0,0
0.055690,2,1192,8,53,128,4,0,0,0,112,193,0,0,0,0,0,0,0,0,0,0
0.055941,2,1440,8,126,18,36,119,164,178,27,171,0,0,0,0,0,0,0,0,0,0
0.056191,2,906,4,253,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.056815,3,768,8,229,99,16,101,159,55,0,0,0,0,0,0,0,0,0,0,0,0
0.057190,3,769,8,67,251,244,253,80,8,0,0,0,0,0,0,0,0,0,0,0,0
0.057448,2,208,6,61,31,1,56,59,32,0,0,0,0,0,0,0,0,0,0,0,0
0.057441,3,770,8,207,250,90,254,0,0,58,12,0,0,0,0,0,0,0,0,0,0
0.057691,3,771,8,7,0,10,0,0,0,58,124,0,0,0,0,0,0,0,0,0,0
0.057816,2,976,6,3,128,8,0,200,91,0,0,0,0,0,0,0,0,0,0,0,0
0.057940,3,2042,8,103,124,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0
0.058191,3,2043,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.058191,30,1389188425.785680,0.056815,255.729996,258.720001,142.389999,-24.260000,-10.480000,42.560001,-1.329000,-0.422000,0.000000,0.070000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
0.058191,3,2045,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.060815,3,768,8,229,99,13,101,162,55,0,0,0,0,0,0,0,0,0,0,0,0
0.061191,3,769,8,67,251,243,253,82,8,0,0,0,0,0,0,0,0,0,0,0,0
0.061443,3,770,8,206,250,91,254,0,0,59,12,0,0,0,0,0,0,0,0,0,0
0.061691,3,771,8,7,0,9,0,0,0,59,124,0,0,0,0,0,0,0,0,0,0
0.061941,3,2042,8,104,124,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0
0.062191,3,2043,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.062191,30,1389188425.789680,0.060815,255.729996,258.690002,142.419998,-24.260000,-10.500000,42.599998,-1.330000,-0.421000,0.000000,0.070000,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
0.062191,3,2045,2,235,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.062316,2,640,8,8,62,232,31,62,51,19,62,0,0,0,0,0,0,0,0,0,0
0.062565,2,896,8,0,103,51,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
0.062816,2,1160,8,156,62,62,125,161,0,0,64,0,0,0,0,0,0,0,0,0,0
0.063066,2,1504,8,32,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0
0.063448,2,174,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.063815,2,194,8,204,0,0,0,128,224,0,83,0,0,0,0,0,0,0,0,0,0
0.064066,2,416,8,0,71,252,50,254,254,0,48,0,0,0,0,0,0,0,0,0,0
0.064191,2,672,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.064440,2,1184,8,236,50,12,51,204,255,204,255,0,0,0,0,0,0,0,0,0,0
0.064490,1,1.282441,-0.450144,9.988371,0.003129,0.024268,0.001064,0.564561,0.191758,-1.785223,-2.333901,-6.790176,-8.527855,0,0,0,0,0,0,0,0
0.064816,3,768,8,229,99,13,101,153,55,0,0,0,0,0,0,0,0,0,0,0,0
0.065066,3,769,8,67,251,243,253,77,8,0,0,0,0,0,0,0,0,0,0,0,0
0.065315,3,770,8,208,250,91,254,0,0,60,12,0,0,0,0,0,0,0,0,0,0
0.065690,3,771,8,8,0,9,0,0,0,60,124,0,0,0,0,0,0,0,0,0,0
0.065940,3,2042,8,105,124,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0
0.066191,3,2043,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.066191,30,1389188425.793680,0.064816,255.729996,258.690002,142.330002,-24.260000,-10.500000,42.500000,-1.328000,-0.421000,0.000000,0.080000,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
0.066192,3,2045,2,253,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.067446,2,208,6,2,32,1,56,59,32,0,0,0,0,0,0,0,0,0,0,0,0
0.068815,3,768,8,229,99,13,101,153,55,0,0,0,0,0,0,0,0,0,0,0,0
0.069066,3,769,8,67,251,243,253,77,8,0,0,0,0,0,0,0,0,0,0,0,0
0.069316,3,770,8,208,250,91,254,0,0,61,12,0,0,0,0,0,0,0,0,0,0
0.069691,3,771,8,7,0,7,0,0,0,61,124,0,0,0,0,0,0,0,0,0,0
0.069941,3,2042,8,106,124,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0
0.070191,3,2043,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.070191,30,1389188425.797680,0.068815,255.729996,258.690002,142.330002,-24.260000,-10.500000,42.500000,-1.328000,-0.421000,0.000000,0.070000,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
0.070191,3,2045,2,237,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072316,2,80,4,0,240,160,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072565,2,896,8,0,103,51,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
0.072822,2,640,8,8,62,244,31,62,51,19,62,0,0,0,0,0,0,0,0,0,0
0.072816,3,768,8,223,99,19,101,156,55,0,0,0,0,0,0,0,0,0,0,0,0
0.073071,2,1160,8,140,62,62,125,161,0,0,80,0,0,0,0,0,0,0,0,0,0
0.073065,3,769,8,64,251,246,253,79,8,0,0,0,0,0,0,0,0,0,0,0,0
0.073316,3,770,8,206,250,87,254,0,0,62,12,0,0,0,0,0,0,0,0,0,0
0.073448,2,800,8,36,0,32,203,50,201,53,142,0,0,0,0,0,0,0,0,0,0
0.073691,3,771,8,5,0,4,0,0,0,62,124,0,0,0,0,0,0,0,0,0,0
0.073817,2,1152,8,15,0,159,163,25,0,6,44,0,0,0,0,0,0,0,0,0,0
0.073817,2,194,8,204,0,0,0,128,240,0,67,0,0,0,0,0,0,0,0,0,0
0.073941,3,2042,8,107,124,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0
0.074066,2,174,8,17,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.074196,2,648,8,44,183,144,0,49,80,154,16,0,0,0,0,0,0,0,0,0,0
0.074190,3,2043,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074190,30,1389188425.801679,0.072816,255.669998,258.750000,142.360001,-24.320000,-10.440000,42.540001,-1.330000,-0.425000,0.000000,0.050000,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
0.074449,2,416,8,0,71,246,50,254,254,0,49,0,0,0,0,0,0,0,0,0,0
0.074443,3,2045,2,248,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074492,1,1.248251,-0.422346,9.802633,-0.012537,0.025355,-0.000426,0.564773,0.192000,-1.780047,-2.343361,-6.788265,-8.525471,0,0,0,0,0,0,0,0
0.074816,2,1416,8,8,70,125,3,0,0,0,102,0,0,0,0,0,0,0,0,0,0
